Date,Open,High,Low,Close,Adj Close,Volume
2018-06-04,109.699997,109.959999,107.610001,109.129997,107.837097,2479000
2018-06-05,109.070000,109.959999,108.480003,109.160004,107.866745,2133200
2018-06-06,109.180000,110.820000,109.129997,110.519997,109.210640,1560600
2018-06-07,110.599998,110.940002,109.059998,109.760002,108.459663,1985100
2018-06-08,109.529999,110.449997,109.250000,110.110001,108.805496,1261900
2018-06-11,110.070000,110.349998,109.660004,109.980003,108.677032,2639900
2018-06-12,110.000000,111.290001,109.980003,110.910004,109.596016,1332900
2018-06-13,110.779999,111.709999,110.180000,110.489998,109.181000,2685900
2018-06-14,110.470001,111.639999,110.339996,111.379997,110.060448,1783700
2018-06-15,111.089996,111.750000,110.589996,111.260002,109.941887,2545800
2018-06-18,110.160004,110.519997,109.440002,110.430000,109.121719,3346100
2018-06-19,109.330002,112.209999,109.260002,112.040001,110.712624,3046400
2018-06-20,112.250000,113.980003,112.040001,113.900002,112.550591,2969100
2018-06-21,113.559998,113.900002,112.290001,112.610001,111.275871,2822400
2018-06-22,112.739998,112.879997,111.690002,112.230003,110.900383,2432600
2018-06-25,111.379997,112.010002,109.400002,110.199997,108.894440,2356500
2018-06-26,110.169998,110.699997,108.599998,109.570000,108.425400,4988600
2018-06-27,109.849998,110.070000,107.290001,107.339996,106.218697,3008000
2018-06-28,107.440002,108.309998,106.180000,107.949997,106.822304,2165800
2018-06-29,108.760002,110.699997,108.760002,109.820000,108.672783,3219500
2018-07-02,108.879997,111.029999,108.639999,110.690002,109.533691,1941700
2018-07-03,110.919998,111.639999,110.410004,110.589996,109.434723,1488700
2018-07-05,110.889999,112.150002,110.739998,111.980003,110.810204,2414100
2018-07-06,113.589996,116.500000,113.489998,116.209999,114.996025,4152500
2018-07-09,116.510002,116.900002,115.889999,116.809998,115.589745,3054200
2018-07-10,116.809998,116.980003,116.040001,116.610001,115.391838,4210200
2018-07-11,115.720001,116.800003,115.440002,116.269997,115.055412,1543900
2018-07-12,116.779999,118.559998,116.680000,118.150002,116.915764,2066200
2018-07-13,118.000000,118.769997,117.839996,118.349998,117.113655,1342300
2018-07-16,118.070000,118.449997,117.059998,117.489998,116.262627,1416800
2018-07-17,117.050003,118.599998,116.889999,118.370003,117.133461,919500
2018-07-18,118.190002,118.360001,117.470001,118.230003,116.994934,1424400
2018-07-19,117.750000,118.800003,117.160004,118.349998,117.113655,3570000
2018-07-20,118.000000,118.750000,117.970001,118.260002,117.024612,1723400
2018-07-23,118.349998,118.540001,117.900002,118.190002,116.955345,3203200
2018-07-24,119.769997,120.059998,117.230003,118.019997,116.787102,4365800
2018-07-25,118.000000,119.500000,117.790001,119.330002,118.083435,2744200
2018-07-26,118.190002,118.620003,116.849998,117.849998,116.618874,4051500
2018-07-27,117.769997,118.019997,114.589996,115.410004,114.204391,4095000
2018-07-30,115.190002,115.449997,113.900002,114.129997,112.937744,2426800
2018-07-31,114.559998,116.779999,114.559998,116.489998,115.273087,1955700
2018-08-01,116.379997,117.620003,116.230003,117.169998,115.946007,1305500
2018-08-02,116.519997,118.519997,116.309998,118.050003,116.816803,1686500
2018-08-03,118.129997,118.500000,116.830002,117.169998,115.946007,1296000
2018-08-06,117.269997,117.489998,116.330002,116.940002,115.718399,1670000
2018-08-07,117.500000,118.750000,117.019997,118.379997,117.143356,1031800
2018-08-08,118.000000,118.000000,116.879997,117.550003,116.322021,1333100
2018-08-09,117.040001,118.580002,117.040001,117.370003,116.143913,1147600
2018-08-10,117.000000,117.870003,116.410004,116.730003,115.510567,3414000
2018-08-13,116.790001,117.139999,115.870003,116.559998,115.342361,4782000
2018-08-14,116.620003,117.760002,116.620003,117.209999,115.985588,1046400
2018-08-15,116.320000,116.690002,115.000000,115.379997,114.174690,1548800
2018-08-16,115.660004,116.620003,115.080002,116.269997,115.055412,1057400
2018-08-17,116.019997,116.620003,115.400002,116.290001,115.075150,1498300
2018-08-20,116.220001,116.830002,115.599998,116.089996,114.877281,1130400
2018-08-21,116.279999,117.510002,116.160004,117.169998,115.946007,2637600
2018-08-22,116.529999,118.279999,116.529999,118.000000,116.767334,977900
2018-08-23,117.790001,118.099998,116.559998,117.320000,116.094429,1271400
2018-08-24,117.470001,117.870003,117.050003,117.400002,116.173599,985200
2018-08-27,117.860001,119.779999,117.860001,119.459999,118.212082,4242900
2018-08-28,119.860001,120.269997,119.440002,120.050003,118.795914,2253300
2018-08-29,120.110001,121.900002,119.760002,121.559998,120.290131,2645400
2018-08-30,121.500000,122.489998,121.279999,122.029999,120.755203,1634800
2018-08-31,121.300003,122.529999,121.300003,122.190002,120.913544,1103900
2018-09-04,122.010002,122.099998,119.839996,121.000000,119.735985,1713000
2018-09-05,120.680000,121.150002,119.910004,120.559998,119.300583,1219400
2018-09-06,120.230003,120.980003,118.050003,118.419998,117.182938,1916200
2018-09-07,118.199997,118.660004,116.980003,117.739998,116.510017,1312000
2018-09-10,117.879997,118.489998,117.489998,117.940002,116.707970,1301400
2018-09-11,117.410004,118.040001,116.809998,117.440002,116.213181,1333400
2018-09-12,118.000000,118.209999,116.360001,117.500000,116.272545,1463800
2018-09-13,117.959999,118.769997,117.589996,118.370003,117.133461,1025900
2018-09-14,118.470001,118.879997,117.419998,117.769997,116.539726,2329100
2018-09-17,117.320000,117.989998,116.019997,116.209999,114.996025,3265100
2018-09-18,116.209999,117.970001,116.139999,117.510002,116.282440,1166700
2018-09-19,117.459999,118.269997,117.370003,117.660004,116.430862,991000
2018-09-20,118.040001,119.400002,118.040001,119.290001,118.043839,1311700
2018-09-21,119.669998,119.930000,118.269997,118.550003,117.311569,2235500
2018-09-24,119.010002,120.389999,118.739998,119.959999,118.706833,1512000
2018-09-25,120.330002,121.019997,120.129997,120.230003,118.974030,1675600
2018-09-26,120.470001,121.800003,120.260002,120.610001,119.381805,1420100
2018-09-27,120.570000,122.139999,120.510002,121.870003,120.628983,1486500
2018-09-28,121.320000,122.300003,121.230003,121.940002,120.698280,1349000
2018-10-01,122.220001,122.970001,120.800003,121.169998,119.936119,1920100
2018-10-02,121.050003,121.279999,119.910004,120.370003,119.144279,1451800
2018-10-03,120.650002,121.620003,119.879997,121.260002,120.025208,1465300
2018-10-04,120.760002,120.930000,116.980003,117.879997,116.679626,2272600
2018-10-05,117.599998,118.629997,114.839996,116.529999,115.343376,2413200
2018-10-08,116.190002,116.800003,114.300003,115.650002,114.472351,1820300
2018-10-09,115.349998,116.379997,114.839996,115.129997,113.957619,1805800
2018-10-10,114.839996,115.209999,111.169998,111.309998,110.176521,2657200
2018-10-11,111.029999,111.959999,108.230003,109.080002,107.969254,3933800
2018-10-12,111.260002,111.660004,109.410004,111.250000,110.117142,2547000
2018-10-15,110.839996,111.269997,109.720001,110.089996,108.968933,1885000
2018-10-16,110.800003,114.989998,110.800003,114.750000,113.581490,1693400
2018-10-17,114.669998,114.860001,113.000000,114.690002,113.522118,1009300
2018-10-18,114.750000,114.800003,111.870003,113.000000,111.849327,1471900
2018-10-19,113.230003,114.250000,110.989998,111.220001,110.087433,1550500
2018-10-22,111.419998,111.870003,108.570000,109.620003,108.503754,2028200
2018-10-23,108.010002,110.389999,106.510002,109.089996,107.979134,2522600
2018-10-24,108.870003,109.599998,102.120003,102.809998,101.763092,7129700
2018-10-25,102.800003,105.320000,101.389999,103.989998,102.931076,6733900
2018-10-26,102.000000,105.000000,101.370003,103.610001,102.554947,3109500
2018-10-29,105.269997,105.800003,100.660004,102.610001,101.565117,2243100
2018-10-30,102.360001,104.110001,101.830002,103.629997,102.574730,1496500
2018-10-31,104.769997,105.480003,103.610001,104.070000,103.010254,1791700
2018-11-01,104.419998,108.330002,104.419998,108.070000,106.969528,2338000
2018-11-02,108.790001,110.279999,106.980003,108.099998,106.999222,2314400
2018-11-05,108.169998,108.650002,106.639999,108.029999,106.929916,1393100
2018-11-06,107.699997,109.269997,107.699997,108.500000,107.395157,1177200
2018-11-07,109.709999,111.250000,109.000000,111.029999,109.899368,2555600
2018-11-08,110.529999,111.500000,109.889999,110.169998,109.048126,1045000
2018-11-09,109.290001,109.589996,106.860001,107.730003,106.632973,1602100
2018-11-12,107.230003,107.809998,104.099998,104.449997,103.386383,2374900
2018-11-13,104.989998,106.330002,103.790001,104.029999,102.970665,1634400
2018-11-14,104.730003,105.290001,101.290001,101.919998,100.882149,3460000
2018-11-15,101.910004,104.559998,101.209999,104.150002,103.089432,1871900
2018-11-16,103.849998,105.550003,103.290001,105.050003,103.980270,2693800
2018-11-19,104.680000,105.050003,101.879997,102.800003,101.753220,1649600
2018-11-20,101.639999,103.370003,100.839996,102.180000,101.139496,2044400
2018-11-21,102.760002,103.489998,102.190002,102.800003,101.753220,1379900
2018-11-23,101.790001,104.769997,101.720001,103.209999,102.159004,1701500
2018-11-26,104.209999,105.500000,103.900002,104.970001,103.901093,1171400
2018-11-27,104.320000,105.019997,103.419998,104.699997,103.633820,1530800
2018-11-28,105.059998,107.750000,104.290001,107.540001,106.444908,1614800
2018-11-29,107.000000,108.470001,106.680000,107.489998,106.395416,1127400
2018-11-30,107.260002,109.099998,106.919998,109.099998,107.989021,2223500
2018-12-03,111.150002,111.599998,109.589996,110.349998,109.226303,2174000
2018-12-04,110.239998,111.550003,106.410004,106.709999,105.623367,1738700
2018-12-06,104.940002,106.989998,103.970001,106.879997,105.791641,2981500
2018-12-07,106.300003,107.080002,103.000000,103.639999,102.584633,2011000
2018-12-10,103.199997,104.300003,101.269997,103.820000,102.762802,1815700
2018-12-11,104.820000,105.750000,103.129997,104.169998,103.109245,1239100
2018-12-12,105.029999,106.620003,104.919998,105.480003,104.405891,1489700
2018-12-13,106.000000,106.220001,103.250000,103.889999,102.832069,1918500
2018-12-14,102.720001,103.650002,101.699997,101.930000,100.892029,1614500
2018-12-17,101.570000,103.400002,99.389999,100.250000,99.229156,2263700
2018-12-18,101.610001,101.610001,97.080002,98.309998,97.308899,3584800
2018-12-19,98.400002,99.940002,95.050003,96.209999,95.230286,3392500
2018-12-20,95.989998,96.529999,93.470001,94.559998,93.597076,5164500
2018-12-21,94.709999,94.919998,90.470001,90.860001,89.934769,4818300
2018-12-24,89.959999,91.720001,89.010002,89.610001,88.697487,2415100
2018-12-26,90.250000,95.279999,90.129997,94.809998,93.844536,4231800
2018-12-27,93.620003,95.290001,91.510002,95.160004,94.190987,3389300
2018-12-28,95.199997,96.680000,94.370003,94.839996,93.874260,3059200
2018-12-31,95.860001,97.080002,95.410004,96.430000,95.448059,3309400
2019-01-02,95.260002,97.709999,95.010002,97.500000,96.507164,1367100
2019-01-03,99.650002,100.150002,97.639999,97.639999,96.645729,3774600
2019-01-04,99.120003,103.029999,99.040001,102.550003,101.505730,2995900
2019-01-07,103.790001,106.860001,103.680000,105.989998,104.910683,3158600
2019-01-08,107.059998,107.080002,104.480003,106.750000,105.662949,2291700
2019-01-09,106.949997,108.099998,106.769997,107.500000,106.405327,2171800
2019-01-10,107.000000,109.000000,106.120003,108.900002,107.791054,2108400
2019-01-11,108.440002,109.169998,107.830002,109.010002,107.899948,1631400
2019-01-14,108.330002,108.540001,106.970001,107.169998,106.078674,2924100
2019-01-15,107.389999,109.290001,107.199997,109.239998,108.127602,1624800
2019-01-16,109.349998,110.660004,108.540001,108.650002,107.543617,2208000
2019-01-17,108.000000,110.519997,108.000000,109.790001,108.671997,1267300
2019-01-18,110.050003,110.599998,108.849998,110.470001,109.345078,2524300
2019-01-22,109.660004,109.849998,107.980003,108.720001,107.612900,3550200
2019-01-23,108.680000,109.779999,106.550003,107.809998,106.712173,2062300
2019-01-24,107.510002,108.250000,107.239998,107.790001,106.692375,1512600
2019-01-25,108.400002,109.540001,107.889999,109.440002,108.325577,2023200
2019-01-28,108.239998,108.449997,106.680000,107.260002,106.167786,2615900
2019-01-29,107.260002,107.870003,106.559998,107.470001,106.375648,1214900
2019-01-30,107.250000,108.339996,106.019997,108.199997,107.098198,1755600
2019-01-31,108.059998,109.879997,107.889999,109.690002,108.573021,2154300
2019-02-01,109.750000,110.510002,109.129997,110.269997,109.147110,1588600
2019-02-04,110.330002,110.500000,109.150002,110.239998,109.117432,1632800
2019-02-05,110.000000,111.269997,109.529999,110.059998,108.939255,1876000
2019-02-06,110.029999,110.559998,109.150002,109.879997,108.761070,2201400
2019-02-07,109.059998,109.230003,106.629997,107.129997,106.039101,2893400
2019-02-08,106.809998,107.949997,106.349998,107.800003,106.702278,2529700
2019-02-11,107.949997,108.489998,107.480003,108.339996,107.236763,1852200
2019-02-12,108.870003,109.510002,108.459999,109.419998,108.305779,1360600
2019-02-13,109.480003,110.510002,109.440002,109.750000,108.632408,1280000
2019-02-14,109.620003,110.550003,109.220001,110.220001,109.097626,1251400
2019-02-15,110.349998,112.050003,110.349998,112.040001,110.899078,1683600
2019-02-19,111.809998,112.589996,111.290001,111.400002,110.265617,1193200
2019-02-20,111.589996,111.919998,110.070000,111.099998,109.968658,1347700
2019-02-21,110.739998,111.010002,108.760002,109.150002,108.038506,1280400
2019-02-22,109.440002,110.889999,109.099998,110.709999,109.582642,1340300
2019-02-25,112.110001,113.360001,112.080002,112.959999,111.809731,3085900
2019-02-26,112.650002,113.320000,112.059998,112.500000,111.354408,1576800
2019-02-27,112.160004,114.379997,112.089996,114.139999,112.977699,1172200
2019-02-28,113.360001,113.529999,112.160004,112.739998,111.591965,1656000
2019-03-01,113.220001,115.260002,113.080002,115.110001,113.937828,2363000
2019-03-04,115.949997,116.250000,112.519997,114.010002,112.849022,4013800
2019-03-05,114.110001,114.709999,113.190002,113.419998,112.265053,2686300
2019-03-06,113.349998,113.449997,109.809998,109.870003,108.751205,4948600
2019-03-07,109.889999,110.059998,108.320000,109.139999,108.028633,3179500
2019-03-08,108.000000,108.800003,107.529999,108.610001,107.504028,2828100
2019-03-11,109.129997,111.050003,108.889999,110.930000,109.800392,2063500
2019-03-12,111.269997,112.410004,110.940002,111.839996,110.701126,2139500
2019-03-13,111.980003,113.459999,111.980003,113.300003,112.146263,1433700
2019-03-14,113.430000,113.940002,112.489998,112.989998,111.839424,2436900
2019-03-15,113.160004,114.339996,113.139999,114.199997,113.037094,2552800
2019-03-18,114.239998,115.000000,113.239998,113.919998,112.759964,3012400
2019-03-19,114.279999,114.440002,113.589996,113.849998,112.690674,2245800
2019-03-20,113.599998,114.290001,112.349998,113.180000,112.027473,2845100
2019-03-21,110.000000,111.980003,109.769997,111.970001,110.829803,3856500
2019-03-22,111.440002,111.709999,108.110001,108.169998,107.068497,3560100
2019-03-25,108.419998,108.800003,106.980003,108.320000,107.216972,2534000
2019-03-26,109.129997,110.410004,109.129997,110.330002,109.206505,1852000
2019-03-27,110.099998,110.480003,107.769997,108.800003,107.692085,3342200
2019-03-28,109.000000,109.970001,108.690002,109.459999,108.345367,2379700
2019-03-29,110.500000,112.050003,110.500000,111.800003,110.661545,2439200
2019-04-01,112.680000,113.029999,111.730003,111.910004,110.770416,2180800
2019-04-02,111.779999,113.250000,111.650002,112.820000,111.671165,1658900
2019-04-03,113.370003,113.750000,112.589996,113.489998,112.334328,2670500
2019-04-04,113.279999,113.940002,111.980003,113.029999,111.879021,1767500
2019-04-05,113.169998,115.089996,113.169998,114.930000,113.759659,2544500
2019-04-08,114.879997,114.879997,113.309998,114.440002,113.274651,2737700
2019-04-09,113.830002,114.019997,112.309998,112.599998,111.453384,2035200
2019-04-10,112.790001,114.010002,112.739998,113.839996,112.680763,1290300
2019-04-11,113.889999,114.000000,111.489998,111.900002,110.760521,4255200
2019-04-12,112.389999,112.769997,110.720001,111.050003,109.919182,2850900
2019-04-15,111.029999,111.529999,109.519997,110.489998,109.364883,2408600
2019-04-16,111.040001,111.360001,109.089996,109.389999,108.276077,2448300
2019-04-17,109.690002,109.870003,104.459999,105.139999,104.069359,7447500
2019-04-18,105.529999,106.129997,102.820000,104.540001,103.475456,6185600
2019-04-22,104.599998,105.440002,103.760002,104.589996,103.524956,4224200
2019-04-23,104.800003,107.370003,104.349998,106.800003,105.712456,4124500
2019-04-24,107.040001,107.150002,105.320000,105.639999,104.564262,3576100
2019-04-25,105.260002,107.040001,104.570000,106.709999,105.623367,2452900
2019-04-26,106.529999,107.440002,105.940002,107.400002,106.306358,1547900
2019-04-29,107.459999,107.959999,106.639999,107.309998,106.217262,1741000
2019-04-30,107.150002,107.690002,105.300003,106.419998,105.336311,3892200
2019-05-01,106.250000,106.989998,105.360001,105.559998,104.485069,1519000
2019-05-02,105.379997,106.570000,104.690002,105.980003,104.900818,2539300
2019-05-03,106.209999,108.000000,106.209999,107.910004,106.811165,1783000
2019-05-06,106.029999,109.059998,105.800003,108.830002,107.721794,2306800
2019-05-07,107.610001,108.449997,104.800003,105.629997,104.554367,3152600
2019-05-08,105.050003,106.419998,104.470001,105.589996,104.514778,2725300
2019-05-09,104.510002,105.860001,103.239998,105.339996,104.267311,3257700
2019-05-10,104.639999,105.339996,103.000000,105.000000,103.930771,5118600
2019-05-13,103.000000,103.300003,100.860001,101.320000,100.288254,3798300
2019-05-14,101.830002,103.180000,101.330002,102.440002,101.396835,2591000
2019-05-15,101.910004,103.599998,101.470001,103.370003,102.317383,1723900
2019-05-16,103.930000,105.370003,103.750000,104.440002,103.376488,2315400
2019-05-17,104.000000,104.930000,103.360001,103.769997,102.713310,2947900
2019-05-20,103.169998,103.260002,102.040001,102.320000,101.278069,2510900
2019-05-21,102.889999,104.529999,102.750000,104.349998,103.287407,1575400
2019-05-22,103.910004,105.099998,103.180000,104.680000,103.614044,2414900
2019-05-23,103.809998,104.099998,102.930000,103.769997,102.713310,2583900
2019-05-24,104.110001,105.169998,103.830002,104.199997,103.138939,1342100
2019-05-28,103.760002,104.889999,102.730003,102.900002,101.852173,2439100
2019-05-29,102.209999,102.459999,101.139999,101.750000,100.713875,2533700
2019-05-30,101.879997,102.570000,101.029999,101.790001,100.753471,1511400
2019-05-31,100.919998,101.099998,99.839996,99.980003,98.961906,2053800
2019-06-03,100.339996,102.190002,100.300003,101.059998,100.030899,2039100
2019-06-04,102.000000,103.309998,101.470001,103.010002,101.961044,2523800
2019-06-05,103.650002,103.680000,102.400002,103.180000,102.129303,2136200
2019-06-06,102.940002,103.790001,101.970001,102.169998,101.129608,2021000
2019-06-07,102.370003,103.980003,102.220001,103.830002,102.772705,1269200
2019-06-10,104.029999,104.589996,103.209999,103.209999,102.159004,1216600
2019-06-11,104.120003,104.160004,102.510002,102.699997,101.654198,1327800
2019-06-12,102.839996,103.480003,102.290001,103.330002,102.277786,912900
2019-06-13,103.510002,104.279999,103.120003,104.099998,103.039955,1385300
2019-06-14,103.889999,104.339996,102.949997,103.129997,102.079819,1361900
2019-06-17,103.809998,106.269997,103.779999,106.099998,105.101112,2051500
2019-06-18,107.040001,108.220001,106.599998,107.559998,106.547371,2549500
2019-06-19,107.309998,108.190002,107.180000,108.169998,107.151604,1399000
2019-06-20,108.980003,110.180000,108.070000,108.620003,107.597389,1766100
2019-06-21,108.559998,109.449997,107.360001,109.449997,108.419556,1866300
2019-06-24,109.160004,109.410004,106.900002,107.120003,106.111511,3633000
2019-06-25,107.760002,108.389999,106.660004,106.889999,105.883667,2886100
2019-06-26,107.120003,107.500000,105.459999,105.820000,104.823746,2019300
2019-06-27,106.269997,107.430000,106.000000,107.279999,106.270012,1633400
2019-06-28,107.739998,109.160004,107.449997,109.099998,108.072845,4102700
2019-07-01,110.169998,110.330002,109.160004,109.730003,108.696938,1916800
2019-07-02,109.900002,109.949997,108.889999,109.650002,108.617683,1965400
2019-07-03,109.989998,110.930000,109.629997,110.930000,109.885635,852500
2019-07-05,110.360001,110.870003,109.099998,109.220001,108.191750,3780700
2019-07-08,108.820000,108.970001,106.669998,107.739998,106.725647,4555900
2019-07-09,107.139999,108.870003,106.769997,108.839996,107.815308,2548700
2019-07-10,109.160004,109.500000,107.190002,108.529999,107.508232,2374900
2019-07-11,108.169998,108.440002,105.809998,106.980003,105.972816,3505800
2019-07-12,105.970001,106.260002,105.029999,105.519997,104.526566,3450900
2019-07-15,105.480003,106.419998,105.279999,106.080002,105.081284,1438100
2019-07-16,106.339996,106.410004,105.419998,105.470001,104.477043,2059000
2019-07-17,105.440002,106.250000,105.120003,105.580002,104.586014,1112200
2019-07-18,105.290001,106.720001,105.290001,106.449997,105.447815,2428000
2019-07-19,106.510002,106.709999,104.820000,104.879997,103.892593,3076500
2019-07-22,104.919998,105.800003,104.750000,105.120003,104.130341,1536000
2019-07-23,105.360001,105.730003,104.709999,105.389999,104.397789,1981600
2019-07-24,105.379997,105.709999,104.120003,105.680000,104.685066,1896300
2019-07-25,105.510002,105.550003,104.190002,104.199997,103.218994,3440300
2019-07-26,104.279999,105.320000,104.010002,105.320000,104.328445,1719800
2019-07-29,105.599998,105.980003,104.370003,105.410004,104.417603,1641400
2019-07-30,104.779999,106.410004,104.459999,106.360001,105.358650,2261000
2019-07-31,106.459999,107.389999,104.849998,105.660004,104.665253,1819900
2019-08-01,105.870003,108.129997,105.650002,106.379997,105.378464,2960600
2019-08-02,105.919998,106.260002,104.279999,105.070000,104.080818,2026600
2019-08-05,103.750000,104.000000,101.430000,102.290001,101.326988,2928700
2019-08-06,102.790001,103.930000,101.730003,103.739998,102.763336,2231100
2019-08-07,103.099998,104.410004,101.720001,104.019997,103.040688,1884600
2019-08-08,104.220001,106.029999,104.160004,105.879997,104.883179,2907200
2019-08-09,105.250000,106.110001,103.949997,105.480003,104.486938,2352300
2019-08-12,104.730003,105.809998,103.879997,104.160004,103.179375,1799500
2019-08-13,103.830002,106.400002,103.830002,105.379997,104.387871,1501100
2019-08-14,103.949997,104.570000,102.940002,103.029999,102.060005,10952700
2019-08-15,103.129997,103.620003,102.160004,102.680000,101.713310,2287600
2019-08-16,103.230003,105.169998,103.169998,104.970001,103.981750,2866500
2019-08-19,105.930000,106.540001,105.320000,106.160004,105.160553,3254500
2019-08-20,105.660004,106.320000,104.830002,105.080002,104.090714,2817400
2019-08-21,105.790001,106.269997,105.230003,106.040001,105.041679,1185300
2019-08-22,106.199997,106.300003,104.080002,105.089996,104.100609,1471500
2019-08-23,104.690002,105.660004,101.959999,102.410004,101.445854,3694800
2019-08-26,103.199997,103.489998,102.559998,103.160004,102.188797,1427100
2019-08-27,103.839996,104.370003,101.730003,102.220001,101.257645,1946400
2019-08-28,101.930000,103.699997,101.559998,102.879997,101.911415,2338400
2019-08-29,103.870003,104.339996,103.019997,103.620003,102.644455,1490100
2019-08-30,104.040001,104.040001,102.300003,102.930000,101.960953,1349100
2019-09-03,102.300003,103.029999,100.720001,101.150002,100.197716,3332800
2019-09-04,101.779999,101.989998,100.360001,101.209999,100.257149,2092700
2019-09-05,101.940002,102.849998,101.290001,102.389999,101.426041,1947400
2019-09-06,102.379997,103.160004,102.070000,102.239998,101.277458,1701700
2019-09-09,102.419998,102.489998,100.949997,101.830002,100.871307,2149900
2019-09-10,101.250000,103.029999,100.580002,102.980003,102.010483,1778000
2019-09-11,103.279999,104.820000,103.000000,104.760002,103.773735,2421400
2019-09-12,105.199997,105.199997,103.669998,104.150002,103.169456,2400800
2019-09-13,104.220001,105.260002,104.199997,104.199997,103.218994,1435700
2019-09-16,103.919998,105.449997,103.720001,105.139999,104.150146,1664900
2019-09-17,104.769997,105.480003,104.410004,105.190002,104.199684,1286000
2019-09-18,105.269997,105.290001,103.349998,104.440002,103.456749,1591300
2019-09-19,104.349998,105.459999,104.320000,104.629997,103.644951,2598800
2019-09-20,104.580002,105.980003,104.519997,105.550003,104.556274,2630000
2019-09-23,105.480003,105.870003,104.599998,104.629997,103.644951,1609600
2019-09-24,104.980003,104.980003,101.779999,102.419998,101.524651,2825900
2019-09-25,102.360001,102.889999,101.580002,102.129997,101.237190,1834500
2019-09-26,102.150002,102.199997,99.599998,100.080002,99.205116,3019300
2019-09-27,100.260002,101.279999,98.720001,99.300003,98.431931,3503100
2019-09-30,99.610001,100.339996,99.000000,99.500000,98.630165,1781300
2019-10-01,99.800003,100.639999,97.730003,98.000000,97.143288,3441400
2019-10-02,97.430000,97.809998,96.029999,97.239998,96.389938,4262100
2019-10-03,97.459999,98.820000,96.500000,98.790001,97.926392,3077900
2019-10-04,99.010002,99.930000,98.099998,99.529999,98.659912,2642400
2019-10-07,99.290001,100.320000,99.040001,99.410004,98.540955,1931100
2019-10-08,98.699997,98.930000,97.309998,97.610001,96.756691,2957500
2019-10-09,98.180000,98.599998,97.639999,97.750000,96.895462,1487400
2019-10-10,97.900002,99.169998,97.830002,99.000000,98.134544,1357200
2019-10-11,99.660004,101.099998,99.660004,100.239998,99.363693,4992900
2019-10-14,100.139999,101.550003,100.000000,100.620003,99.740387,1206600
2019-10-15,101.169998,102.790001,101.050003,102.459999,101.564293,1542200
2019-10-16,102.250000,102.949997,102.019997,102.349998,101.455254,2232500
2019-10-17,102.660004,103.430000,102.519997,103.029999,102.129311,1442900
2019-10-18,102.910004,103.449997,101.489998,102.269997,101.375961,1788100
2019-10-21,102.699997,104.099998,102.430000,103.580002,102.674507,1389800
2019-10-22,106.599998,107.620003,105.300003,105.300003,104.379463,4385500
2019-10-23,105.190002,106.419998,104.949997,105.639999,104.716499,1642700
2019-10-24,105.839996,105.839996,105.059998,105.739998,104.815628,1440100
2019-10-25,104.720001,105.849998,104.410004,105.589996,104.666939,1659200
2019-10-28,105.809998,107.199997,105.709999,107.000000,106.064606,1098400
2019-10-29,106.959999,108.099998,106.910004,107.459999,106.520584,1771400
2019-10-30,107.650002,107.720001,106.800003,107.589996,106.649460,1630700
